customer_id,total_orders,avg_order_value,avg_rating,ratings_given
34bfa5c2fded6c2af06261361f2a75074a7baf4a7e4996839b7745befab88c40,1,690.9,,
34c68044cd399cc69d032b5d0a0b8a0e525ba34d4b9ba71bbc5c050e584bbd77,2,970.49,,
34c890fd88537d83fb2667b48eab6d7315a4c8823f1297518412dd1aaef28c43,1,334.95,,
34cbeff592dce495c33361c48ea80c0e645264086711265be69db60ed125184d,2,453.34000000000003,,
34ce85d493edba8ad509a0d41740fff6ce9e4bde1747ff48224d79e7335fdafa,2,580.125,,
34d73d6fefe424483d1df0db7a03b940db18f5b77a3c314a2f39784ca277d2f1,8,535.375,,
34dfd0ec3898d1bdbe2a0ae162fb53ee68847247f27754c001572984801a3331,3,1097.6000000000001,,
34e3b119943e100bbd765064f9297e29d898cace78888048e313cdbdf823bcc2,2,534.45,,
34e465c445215abbafc6976daaee0b1060c03d59909b150256ce127f96a6222d,1,376.95,,
34e87e8740fea16f7b98fd988141a6ffbb4ff2ac13247ba451f87b028f49b047,3,516.5733333333334,,
34f047ec3c4bd89f6c7cb96a867fd9d0e98f8f2c48ebdf358c6a13b46642f8fb,1,605.85,,
34f3dc6718a7f12f99d9a01b95e159b61905b8ae2837f5439d18414e46947bdc,1,659.4,,
34f5834a3c021e337e4d4cc56a41f79396eda7c293e839222b4d471485a45534,1,565.95,,
34f585be1d330906b31f66b84bbaa435583459744646d72e31d342e5d140dc07,3,751.6066666666667,4.0,2.0
34f6aa6a95855996e2b6f9bd54244cfee301779ca3b34f757d8680b639c596ca,1,611.25,,
34fafb22a0f50553153043f894b8362b0a6786b79cf1ae592bc162644ffcca52,1,607.95,,
34fb312ae4d94eb23839e6d618ba7749af7bc693892e57b3027d03869366d5ca,1,412.65,,
3506044416acc42b2a1307f664266f1345689d45987ee43ed878d106f6d62511,1,898.88,,
350e9598aa21c95bc3f9ed593f67eb6993765fd774840bd4b1beab10ea5c8e7b,1,220.5,,
3516261f11ba5ac154adb48322a4c2d12b6831907ff15125f56a00e7e428f862,1,607.95,,
3516dbeed7c619abc6b0906b491277fb179caead48a23ae3125f7260a20e5dd4,1,858.9,,
3517d41444db402bbfc67d3c1d580b626f24e5ce5eaa40338a8ffe2d8eb1ebfe,3,1011.5933333333332,,
351ad972752f203702fea9e7d36ed1c9f297a4bd0c83439dafb57770ce6b946a,1,63.0,,
351dbbe627c26123dbb81e3fe6f7cabd763458f014ee7205e4d9247c05c214e0,1,1088.08,,
35222d4c26e4772f32d9488297cca16766bfe51f5ad1005911a382e813f317db,1,807.45,1.0,1.0
35331011b2fecc2257bdb319433c4ec5e72a57bd923095cba06c37ecd44ff70f,1,531.3,,
35341f7c0c0bc010d89a00860e47c2467853e7af6c4c5ef32d65971b28f73a30,1,502.95,,
35353c2ba8dd8ebe27ebcb2b0c9b7d4b1b8ab07d238aa4cd63a3ece836c424c8,1,320.25,,
35374af7dffe51dc265074f07c2c9f9b672c4b5d785cd2d7ac3d5367db1d03ac,1,691.95,,
3537fb04140f98101f9aa69b79cc8b96de12b802ebe33033b3d5b1808168a8cc,1,1129.91,,
353c618ca4e0f21a05b93085958f92ef0a0baabda0589957584a1b8657070ea3,3,146.65,5.0,1.0
354ec27fdcbae4ead2f606b6923419b1a41d4ae6246dc9ea69103c07d0836f88,4,851.2874999999999,,
3553158034678efba7e3c1c0d8ae739e9d7870bd9da0247b480fd77f8ecd95b6,1,209.48,,
35547cea7ddafc25840e914b7980ec7d6bee1dcfda1530fff6f89571e781bfb0,1,945.0,,
3557f9732a831ea5fc5c3d62d553212fae1b7787fe19611b02f4a21e339d34e3,3,478.09999999999997,,
355826040d45413d098069693316ffc90c8a6e7093fed2e2948520a796e56b86,2,1199.27,,
355f1f65ea0464d81c03fa567fa7cde1de5666f0678718903aa1d1e11aeb1f06,2,953.4,,
3564ab1d2f2b1d34b0d14ab6a57d3f0868b0c608bbe4415342b3cfdd7918e30f,1,838.95,,
356788cbfe5ead28b194aa895b788becb950c7ee5d7c80873d4daaec8edaa890,1,2527.35,,
356a3b6a5df9e1015e2b1b0c929ecacdfc45f05cb7d1ce0d238da64a3909a671,1,288.75,,
356ab45cdca957909bdeab5703ace0e1274f04ab15f03b8769aea70445716a77,1,1501.5,,
356d2aa1c00cb6e56fef5e4f42d3b550aa4a1b8a3898c2b849013f171d3abaac,2,791.7,,
356efda372f88842443f367fea4a42744caa06aba923660c971c358e00081461,1,435.75,,
3580c74368b878239ff83d78ec05a81b2ec3e20e42742e653bfd73dd39eb3dea,2,676.2,,
35825b19a260a87c4219cd99f368b02360742d9d649c03e8380ce2589e1a748d,1,510.41,,
3582bfeccccc5cdc6ef98083269d86736a9a47ada280b4952a66d2bdc6d58dbe,4,618.45,,
358b30a016add6ad13abe215c10c0e4cfc61d2ec80eb70c36eca37d0b14d2e53,1,260.4,,
358c747a97a0c644f0e55c31e2e1a49bb13ff5f3e375b225006376300e8f0b7b,1,1571.85,,
358f828fe3b4abb562e9567939eab1bc7ffa483dde1009681b3d3f0a5c122023,1,681.45,,
3590ec5d8c4e80f98f73ae6be014875951f193c2a697b8865aa203186d99ec64,1,534.45,,
3592c506c824069fa59a053d1275e970d4dccbf29f855add96f8c3f6caffdce8,1,325.5,5.0,1.0
3599eeb90b2b838b6f2360c27d55c8fa1e461b43669aa8408b240a614dc7dfa5,1,166.95,,
35a5b1aaa87439a0f56d2e95180b7f42ce074083b2f6f09a3b2b26656c507e6e,2,186.9,,
35a6d8492a014d5fcbdcfdf1a64419cda20a503b3aaf1528a82bb58ab3f4edf8,1,399.0,5.0,1.0
35a86fd1aef02bc3c398864b5565e928900b151133fbcc0adf75ef5ba1844d00,1,376.95,,
35a9e536150b731c33bd9a64bc6fc40cc04554706729e5daeb566e044c2f3b15,1,504.0,1.0,1.0
35ab6573014a568d3406444589da4cd10e8281b74515d3ba93bbba73a617399c,1,691.95,4.0,1.0
35b3c247f3fd2c7e70b91bafcad92d35699bef1be107911b53ffaa7f8fd89901,4,489.825,,
35c0121100ca4d92f8ff6be0d4651be8f27be0c59995f14e4f3d0d96ef45cd27,1,658.48,,
35c1a3ba1217aeb7113c0695ff8eac09826b687f53d6728f099db98d8d1451cc,1,345.45,,
35c25453d579f5753824759fb3cc4e5455ea03b0ab99d0371d9acdafd3f7ca6c,1,1487.85,,
35ca73b33eac222895ee2aa7520ce0b5b506e1e173953f5e892112f87a8815fc,4,343.6125,,
35ce14a37c996f1795b49e71257f754a811cae828bda9f485e8c661d50118622,1,490.35,,
35e29437d4006f36d71a63db60579716cbea81ae9a431e2e5486ea6f1914c93d,1,1113.95,,
35e49fefd0807a9f7b52ca68ce232b59a43acf858c30b5e78f8cbd33f198e9d0,1,733.95,,
35f26f618426be53cc85b6fda3ad44125f773b4353ce1920cdf8c8f276a1b787,1,530.25,,
35f416b6d9a31a63e76e25c9bd2753f07f62a2ffed654302cb3b60135416f8a4,5,1130.466,,
35fa760542f4875ee97380e56111204b3751ec03f1d2774d8becf08d10a5c1c6,1,530.25,,
3601a4621e9d759d31d0425426ae7b3aae02a707277c4a862593192780b1cc7e,1,258.3,4.0,1.0
361116160dfd52f62a03c6a89fa942e1fbf93b6f3d645a547468037682af7498,2,447.305,,
3627a8b7b45249e7043e13d7e7775b4c2adfa87cbe2cee86d6a926499f513756,1,1268.4,,
362810643bd48422f83776d7a7222055bba2bd69fa5b04f6ecbf8988d775eb34,1,838.95,5.0,1.0
362be8a19e835cd5320ae2452961b34f60365f05012e9827014e377403afb8bb,1,261.45,,
36368813b0192412b4ef7a9f1e4c7f92eb9e91876e02941053aef4bbede433c2,2,893.8299999999999,,
3642db05bdd67963bb7bb2f57f23242e53844f6d3ae248ce73defceeb077a4e7,1,722.4,5.0,1.0
3643fc7994a3a660853bf11039c9e9b9364ee37c4578e9a31a837943eca954c8,1,439.43,,
3647199eb7c9c4eb52a7f002bb818029d33a2fbc1b3fbe258cc2bebf1356fd4f,1,2646.26,,
364d77e72d9dce04ad53a9d612c7f6fe7355a6e5cf124a1bd47f68755f91176f,1,500.85,1.0,1.0
365fc91b61cdb239831eed51751a712631b4182d6c791766c0a8a9d46507c5e0,1,605.85,,
36612c8ffb727093105f440df22cc6db91b576a2b0451341077fdb08daf4024a,1,651.0,,
366defa21900b12f2376fafeb68c9e726791176d92445f757e468690f10c1691,1,533.4,,
366e7092db349e3f873a5ccae8e380b4c13cf9cd05b7af74f3c1b02319bf13c2,1,458.85,5.0,1.0
36711b7f6747759e1ded69e82c4c3ab66c44836d30e5b839c32b33f4b607b0e6,1,256.73,4.0,1.0
3683d34195e5b4849c2aef22dcdfced3418abefb827ebc17febe04f5af07869a,1,1308.3,,
368409d8eea35f002657ca38aa3956ec054b6185207ba0365a61e76c33bfca38,3,838.8266666666667,,
368b0788a5d71d57abafb8f85c73f282095dc8fc101fe39f1cb6071705c072d6,1,1037.4,5.0,1.0
369949e89b5138d71e83d5d9c062ac566f1bc10ee717ac96d166d8b54e93e58c,3,249.88333333333333,,
369f27b24770a4fb85458bf472ada5b23676145db53a5e0c5b6759e72768fa5c,4,1028.2124999999999,5.0,1.0
36a6073dc10673e200aac1a618d3305bfa1c796ca9e8525f13f94301d75fd566,1,166.95,,
36a9a009620ea862bea49c64008204964303739dce56c1a6db8a9bfb7030e2e2,2,147.0,,
36b3c48bdda76840a2b29d888c0da78e3405a4289531af221df5421d7a81694c,1,166.95,,
36b54e2667b48018ad720593b48372848092fb56c408f8dd67868e5e75a65306,1,322.35,,
36b6e17d26fa2148a3b8ce3031f5ef1d3ad1f07e54e7524a46d5a77ee3775dad,2,603.225,,
36b824c65126e215597c99c9eb85cd4d14dc083ac2da5ec68983862d08ef1eb6,1,625.78,,
36b975a20e26d394ae62572ea5742cc81e80c79906276b9afec3a133b3cf5f37,1,399.0,,
36bb43e83623e31484759ff3393135fbb9fb17cd66ee5515904ef3781d418fda,1,187.95,,
36be3c36c8cdcf856e0f224dbce3427097b798c8747179ed951ba1d2517259a9,1,735.0,,
36cac5cc7a16f608cf0028477ccb7bb9cbf63bf6879341f4f61ac862dbd63939,1,366.45,,
36d0a313a8de8f4cbf7a59583b8da5f141154fc51c22b3958b9ce8e3f8e08cc2,1,534.45,,
36d3dc926cfe2be097441d8c2d9ad6745905f83f39053cedbe6101bcbecc679d,1,963.9,,
36d4d6797287b658321f0dd3a344bfda734ea5da51a189eb30f93451cf0698e7,6,1272.4416666666666,,
36e4656b79e0e04735918e2f65d1ddf7ce04df35eeeec744a4c4e5ee79832039,3,995.75,,
36e72ae6ee88836ae378bc5f12376ce0f5a61bc05adfd817065c9afeb6b756e4,1,1155.0,,
36e7a6faba36fe9e2795b3e72b09c5a506ad185707a03055c1e9c967f8628fa3,3,1081.8500000000001,,
36fb4f5e634492e297fc77cce62832370283dd37fa1ff5305d195eee726bee56,1,490.35,,
36ff7bdba6aedf786f7cfc1ec93eafc26eb32c6e18d8e384d8ba32f9c59ce12e,2,214.2,,
370078039ae6962b0392e62eb320ba3b380c5a0a1618ad8efe46da61077968d6,1,525.0,,
3701bbaac9e4e9d09ad545869a8cb4a16cf08a6fa81e3ee6fb10100bf48097d5,1,525.0,,
37037c76b898906f99c6b9b07c594848a9bed1c885e08793b4085601f31c825d,4,327.075,,
37041dfa2d02db1af2637d4e232863e6b83f839395e09d8df9285a4dd5b780b6,3,1367.2833333333335,,
370591c2ef3f206ce7813fb2ec452f3e3c6abeb53e6be9e504b4554a7761eaff,1,699.3,,
370bb3f51aa4af8ebd6ff5e2ba4047857f9a666854857a68a369c5f89396f33c,1,900.9,,
3717d15e17b28987da433dfdd511fc8d6bb65610bf74de2c9f984b9366e11074,1,660.45,,
371958ad538b0c485f2618500ea48907148081c723c85d4658e05c3f1e1e0b9e,1,1308.3,,
371cb952ed05fcba5ca98b70f316b26bbf751b3e7c7fed4a68faaa55a53bd123,2,482.475,5.0,1.0
372025291fab5f4e35e08f15053b085b4d5232498260905e1569394280d27dad,2,948.6750000000001,,
372ac9920241d6946f0ea45257b4ae55aed34a1a9112197da30684876304df45,5,899.53,,
372f000b1f9fd00703aa022a6e7308d7c57a422b07d8f6eeb52e447ca702cf2a,1,502.95,,
3731f5cd4d0d8f435eb8b215e0b8faecc0386db17442e6289ff5b68a15a32176,1,628.95,,
37370a9ee0c66d64949f1e8da0f968fd00e4ca974acb930c0329d94b93114634,1,303.45,,
373e63ea7ef626c3e59ce9019c108d3afcfdd991dca03d7669906f96407da2cc,3,443.6266666666667,5.0,1.0
3749550fc9657431a2b4476f657b9800d5314af73295ba51131c4032ea037c27,1,345.45,,
3751efcb931e780c37634369d9a2cdbe16aecb67f8243ba11023453e0e52a43a,1,1257.9,,
375e7e26664f018289be49ef52441b95a104a203e6816dee0749267a1ac3dd5e,1,325.5,,
375ed6252c7208c7fe47a1d6068f03fdcf99916acdce4ecf654e67b00632cba3,3,1974.58,,
3769c9b8c2383711a5635e3caf13563b2f040c069b22c836b08dc0c61d6d0131,1,690.9,,
376a6f1aeceb68f3bd485d3c6a03424705a167eb245a7d8ed98e4fac23a5851e,1,691.95,,
376dfbec46a2dcb834e6f571f8a7ed21462ac5b38f8c579b7e95c1c1b33f21a1,1,575.4,,
3772db74f4265f5b4cb54728b19a7603703d3d1b4032bb2257df0f84b6d2e5c6,1,607.95,,
377a24b1b0cf44d4bf586b27a5a52b49084e06ffff3f60f722cab4a5e754993f,1,168.0,,
377b774870db1d7da05a625100a69a84d7a91fa809abb9d4680a30c223a11382,1,502.95,,
377eeda62a8f4c2edb6e1d90c4b350aca4942746d798da20cea503975600a986,1,764.4,,
37831a77e2301734be065ff3c36b34cf73971a42d2d8b347d4500311da5c6369,1,323.4,,
378379936ca88ab9a29dc0e0d063e9f07de9b5bbe7527a7a37bafcafadcb982e,1,488.25,,
3787ad74b3debf5a27f245a3c285ab8e3fcf1ea7abaae82d04c0180228bba5ac,2,283.5,,
378d9c6a5c1f2d2f1eaf5890b97911bb56f44360838f3984a500acd58c5caa18,1,607.95,,
378ff8bd3811a47098d977a4249bcb8eb6e7a364dbdf2df95987ce15fbdd0cdd,1,1558.2,,
3791c52b2dd59fbf58894fa1012e0906610260a058c93559b7b2c6505755a9eb,1,995.4,,
379696ce0733fd26c439e022b4c7ce8d12880707639eb98032bb0a9da6e709ba,1,735.0,,
37980006c0c790eaa6a9adbd90f65088aa2b9bc86e5e3ab2bab3d4aa8384c44c,1,660.45,,
3799e2c8e2a66cd213d9f6ef0c18bfbdeb57cae406c99343bc9b501dcaa1bdf0,1,366.45,,
379c0d5ffe3eee69f54171626089b9bc4993130c19f46b61fa6c93b9c4079519,1,795.9,,
37a046e7b4e1b8b19bb103ac7e8a9cc24c441bcbd657c21e704db42a3bea2de4,5,299.25,,
37a0a4f4ae9a4a569a54425610459f662ebf80e7dfcfab8adca22df6d45feb1f,2,636.425,,
37a486ccdd875e1cc4e4fd5d3e0550644228a582d4fda31db7afdfd71a2bd8ff,1,785.4,,
37b58c351a7f292e566775e4c4de835d56b77bef1787e2c9197ac55c0b1686ec,1,483.0,,
37c39b55e0ad8f220e15a47332d53bd479414cd8e3645233d968b917019a5c3c,1,1124.41,5.0,1.0
37c40d760b0dbaf0d71a0481c54e7d0df3ca2813fc1ccfb260c3cb4543f0fe72,1,463.16,3.0,1.0
37ce166937d2eabdd425d428710d83c26a6a76e66a5403f05bbe13cbc64d5d39,3,529.73,,
37d10ce16eb00535a2e65e9ca3b45cf6bf0e9d390a33b6a94e7bd32241efc2c3,2,701.425,5.0,1.0
37e95c19e7950ed66a03be08bdae84e4d8d2233da37a9412da38a81b970d8e11,4,360.6625,1.0,1.0
37eace189027c222f961ce9da6f4c67b715db5cde1d871729778452b70c81bc8,4,679.315,5.0,2.0
37eae2d452230dea929f681d6b6316c227dce3d292c65b05371ca8c0af77610b,7,532.65,5.0,1.0
37f50db7a262a92b985180021f72254ee99aa5d561a5ad11bdcad8fa90e95782,1,333.38,,
37f560fb416b182d182afe1a156806542e9e9212fd6f942ebc17931f180b33d9,2,802.725,,
37f75472bb17baa629aa57afd3faaceba64a8c4c9ad647fddc62621f82a343f1,2,182.805,,
37f8c759885e1702d4412e3f39f07dbee2ba22b849a18c026457f6b1de52017c,1,1307.88,,
38075fc251bfbe0b87796d39e246b78e9a497c0f4268ce6742d2d18e160b37af,3,330.75,,
380bd1dd8227c10b31205287deb36e5296ab36ffbd9c4d23d1f3ba5e042d7a87,1,806.4,4.0,1.0
380da6a836bb03505b5c5f8399ada3914c25b679e1485b9d77245fd23181b579,1,451.5,,
380ef539dd0cb7f41e26f879af5f695b588e2ecde3f744d41fc6397e97a8a01c,1,250.95,,
3811c6b76e93625a8c7ed3e6ceff1cecca76fe49333a756e01266d516d789b9f,3,607.95,5.0,1.0
383687e18bff2faa0159d1e93ae420ef254704df9050b45ec917f30ac09a0d55,1,1160.74,5.0,1.0
3841bc78da9ef35d84ce98d1a9217ff934392d2c32800f9e0aa23f8b68d2a212,1,531.32,,
38452505e989fe408fd44857653c6698c20bb3503d844546a910955d38c2b78f,1,445.2,,
384ca7061c531ec669f190111db41a46e8808b06be20d63c7836aeea8d753fd2,1,984.9,,
385f63c50caa77a159c933e6f6b7036e391961912709542a38f24b6dd89622f3,1,534.45,,
38625d05cedffe8d29853a19de6096c5ab97e78fceb5f27ec913cc90a8f97e31,1,1060.84,5.0,1.0
3864778119f8e064841f0c0caa4669d551c10614da58bff7287618ca9dbf2096,1,1131.9,,
3866e5cb64ecc126178e2f2900c109122b957a080a944c19c57cb08faede9bb1,1,298.73,5.0,1.0
386b9b4959250490afef592e935554581e6f56545a471ec3902ae405a775be83,1,220.5,,
387069f44760b2b89f075393befa5ed2a073d252092c583b64ecade3a217dc66,1,628.95,,
3874a54809632ecaffd51f620b4dc8c035d89debcc36d2aacdb5d593c789c962,2,657.155,,
38765e2ef2d47b561efdf0637e07cfa6f54873f8e394d4688f776d1581065c2d,1,614.25,5.0,1.0
3878af722655f9db6619685acc3b73791b843e6a5c865d7c4a4b1dfa99a46a5a,1,1100.4,,
3882d70d43a1e8534966abe8d99bb4588f2ddd6139a3c73021ecdf7d2e64491c,1,556.5,,
38932f7bd6c0f7c04ca81751c76ddb41cd9d65df34b301fae8794f44ced62025,2,1592.6399999999999,,
38988351025246cbc9fb58736c469c5c7f8ea9ed8526eaa345d401a4ed8e7473,1,262.5,,
389e6424c75d3a8f76575060789f5098b4b8e1a1cfcc0ca58e59f678698d7e1e,6,1207.34,5.0,5.0
38a19f917372c3aabe4c7cb62fea3bafb72f6a923ec1558704ecd4828d58b05d,1,1676.85,,
38a4f7ef48dc5ecb5af13d640d9d51c7fb1ea977b8e6cb89eed35574ecd3ed95,1,921.9,,
38a756af22c312296cdedb77a334f6d20ac292cb4fdbe96476a857ea491b356c,2,303.45,,
38a886889bb10f1a73a5dda8f4990214994f0fc466ce0164bdba274f9ed45179,1,567.0,,
38afbbf4ca015cbfe7b6c4e41995d686b5d65d087a9b9a5033a819b1bf4166e8,1,366.45,,
38b10b6b198303010cef438db1fb1a223951dc6c8e4872ed84bf2ac727459436,1,378.0,,
38b90b400e547ebc0fb604c2ed51f42102f10a7a6cc9cf648f842ed3561c6165,1,519.75,,
38bc50eef631fb415b9fab4629a0f6b78174eb16867f07c891959136b61f4559,1,229.95,,
38bee6a27db0c0845c05e01e97c5abee38a1ab0aaf6d263dc8bf30a1a0607db3,1,261.45,,
38bf3cb4af22058386815c0f05244580565e822b816730f4238c40b01fe3ca89,1,228.9,,
38d13d6f5819abbfc80c76011b53cf472c7c12beb46b4f35b42f42d211009cce,1,99.62,,
38d15b70876b002bc566dfd5e896773adc55b54f5f29216d41f4fc65f2425f98,2,532.875,,
38de7ab218bcc029a0d54374bcf3f8094df6125019017b6f0fcc93e36a3127f8,1,220.5,,
38e6cb7edb5b36071b90448199bb4a9f77a066b8a0fcd0cad5bff01eb042dd3f,1,1078.61,,
38ebcdfade9c02bbd8a566f41875f85fb0b938026df87450adfb1bb57bab3e57,4,1008.7875,,
39079d591122e7cab51a1d0f40109a461a40414d4412dab21c6d61a7e27e5567,15,421.68333333333334,,
3907fe6cd9fb48458dbc9fe7e5d21a9029a6732baba8c62d2147186e7e3f0b29,1,418.95,,
390cc4c8047af4e52c34457a3e45728582105c712fff94a08d85a7ca2ee96067,1,727.65,,
390d687f79e8fac66f4451c0823f64a814feebbbe9d2ffcafc4fc3218bc47b42,1,782.25,,
39181da27876a1bfd8dbad209d3b1f31e91e2a0925239c7d84ef1a369965cbfe,1,147.0,4.0,1.0
39188697fad899b9b612708e7ecb170704063b295ae634c4b7e23b1199b6dcaf,1,376.95,5.0,1.0
3918a70e6acceaa7c0b7cd66bbcaa28f3a271f91c1d561cd6b81fc498553cdaa,1,220.5,,
391bba393b7041a2c199d39cefcde826576a9982200614329b93174f47837b4f,2,784.35,5.0,1.0
393052a6045a8d8011c87689f081fa65b368aaca509bdc624ebf23c4359e420f,1,855.75,,
3936bf10cefe93db0d9ba0cb320b845db4b07d24f8955a3c0db56ed9b58d1140,1,785.63,,
39406c694ebfcc6f86739d367341bd212cf5ac59f57425de668876f48a4956b6,1,366.45,,
3949c48329676412fe4e4f89ade6d5889680810e21cbb9ee9f9135921da17337,4,1533.3175,,
3959b08da3e2aa613fbd4f40bb35d5a669f53a5e0cf1a522e2319c83faefbef8,1,255.15,,
39637258947122b6f7b14ef4b2fc8e4e25debd93a4fe105e205b4f558b6b8bb4,1,1078.09,5.0,1.0
396932c15ec2577afe1a820cb86770e4310e8dc42e954ea1614d30b2ad48c9ce,1,105.0,,
396f4cf73e0318f6170ff563d0e81f30036ac8dced5b74877f6fab4bbb578f96,2,167.475,,
39713b7e8bb7dd24372b00dfb71b61ec4ef0793cc3e12951ac12da6441870f6d,1,649.95,,
397627a5cb924c3dbfbd5370fb900ebefc262fac1661d2c85b848b5917d6eae6,1,795.9,,
397cc3146188031b900ad775d7902ab9ad557001a4a073d129e72783f9cd0bec,1,1107.75,,
397d2dd443b54f20b63205b2da6b3ad8cfc8585d3ab3b53b8d1d0eb5fb93bf3a,1,838.95,5.0,1.0
3984777eca5778c61b1d4f2bb9a6952d6d184ce2b17aff92e1bf6cab891c1217,1,334.95,,
398d45adfbc9c6d6219e31441183133dd07d97093c03a0b226d3cc4009a2c548,4,1096.6375,5.0,1.0
398f60231af5a8fe180224ee9902d95b24f2c1cdfb301f4e1ff949c7c1004fc2,1,511.35,,
399371dcfc3fc56414dffaf6a648620db9a54c68591971ae0b5fb2209efdc45b,1,1340.85,,
39986ead37c39297164568d895581f61e2754a4a573ef81af76e0804882fcd79,1,220.5,,
3999d5fcdec4988d7ae242c8b2ec461f692e000444f08ba3bdf4695ef495f656,1,847.39,,
399d3b9338b233762314bd758052b86a83e4d9003f1bb4a6e1eee3fbe4ddb436,1,901.95,,
39b23bc8a3f90fe38c859eb3d82f6ae8a5f03f081ca65facfaf192d4c3f8a564,9,925.8666666666666,,
39b299fcf5b7dbcf947b0b956470729ec64d0a6c201ab496a190b1d5e6950f11,1,1088.85,5.0,1.0
39b66ae12993243d1661659e31a120210ee7d866512356353727f6273f1a48c3,1,614.25,,
39ba1a979716dd0f0ae48fbd536093e73b135d7675f8798d8156e3155c7d976e,5,778.848,,
39bc062fbef7db93e1043108c8b1b42d6431c83aca5516edd8918b086350d4fc,6,660.275,,
39c002ece6224aee8c6dcc9feaa0fb3aeb5023204c82e912442f1d46fedb5475,1,983.85,,
39d86571a4285ee1e875721857f38083f139ed1476f7db8c164ad110d6f1b332,2,615.825,,
39daf37f71d7de8f35ae0bccef408daf91d90f46dd030c9ad1f65a9092bcec78,1,1507.8,,
39db4bb2f74fe67bd95243bc0319c503e3a948ba2eb98b3b242a08a0062683cd,3,691.9500000000002,,
39dc552101d1117005427d6048b23f8daf1f2498f49a2de22d1bd3f3e32401f1,1,271.95,,
39ea11779dde123aeba0a42ff5fa330a2e8d1323c4d724c683ab3dc10fe2b575,2,267.75,,
39f3694b4f9207620ea545cb202035f6a94d715ff10ee8183a238b389f4543b0,1,366.45,,
39f3c69be498c31c051682c618d6acf1e10c2b847ab5b69b1adb3aa486ee7368,1,325.5,,
39f53c98c3271faaa04f7a4069a79d096bfaa29e48cbb8c11c4cd29a9143967f,1,1014.41,,
3a01af0af5ed9540e145953d178dcd26d165495c6dffe7120787df99115000e1,1,1142.4,,
3a0782c4ba13348ff569188ecf38bc9ca527eba3a1e9da1ffe6a3b1de7d41568,1,1236.9,,
3a0db46db6a3855315435a8cae6a3ddcaf784d979929c7056976865a9c9c5cca,1,1013.3,,
3a1447895661b88e329fe76fce7b591e51f098936c3afbea0d1b143e29d00c80,1,166.95,,
3a17eb5b952cb8d00c01e277147e66240cdbbb2c58604071921c01a054b473d1,9,420.1166666666667,,
3a195bebf0023d728fabd7ca73c0d223840bba2e67b2baf32b4f0c823cf5562f,1,533.4,1.0,1.0
3a1ee55959ec31d7ade6f09fc76b1076ee9992c5291aab5c8cc4932dd929f18f,1,932.4,,
3a1f73655887e30787063b5baa3bf22db45ee15f2ea79bc7a59188962f2b0120,2,1699.9499999999998,,
3a236c1e679281c00913b36214c7c239c38d7011adb72918862233fa86d533a3,1,271.95,,
3a25f367ff62cc2e63d88f8c4d152823bd4cf6512ee29a98fda51ee5e26e12f1,2,273.0,,
3a2f94ba1632c59e184821af36cf18763ebacbd2119bfe63d729077d3c4fe499,1,504.0,,
3a3bc632677be2eb9290781d8160edd62c47baf2f10cecf52d320f91885960b9,2,488.25,,
3a40f5212f32dfa197f6fbac21b7e98075e550b317892e595aa2082b73193b6e,1,221.55,,
3a492ed71e152f287ef10486e5168c0c9d81e6a10f7a18c91d476f9914533bf3,8,750.61875,1.0,1.0
3a49a0ec95a0819b718bf78bfd6f83bffff132c5daa89d8cb49b0ff4d7190b3c,1,712.95,,
3a49d35e203e8d3f7fa55dbdc0db49682cc0e1334e55ebe92cec1ba22756e5f5,1,341.25,,
3a500aba21fe3454d9d619b47777ff92e15dd1e419e05811d395808f78d9ad8c,1,2641.8,,
3a512e8d67d3c24a7c4378a847000f0c0bc2cba1885b404c072b868fa5f15eba,1,416.85,,
3a5ec39ce9a903f13722a6f618b7785106c51b44be7ee5c79e1f9db353c8ad4a,1,681.45,,
3a61c938fb498a4811e7cbc0509f184319a02669942067a1a4ed4c712557dd26,1,219.45,,
3a64f4d1b8a38eca51b6794948edc151484b70aa57e4b5d6fdde207667cceb72,1,509.25,,
3a6679f61d0a56da8b4022e2124eaea3bb2fa7000cb1c82d1f40762f012ce7b7,1,419.5,5.0,1.0
3a6f85e21f147c838f0143b942ba0c0e42178fc8aa27c7cca83398ce45e8b80d,1,325.5,,
3a77ad7c5448111c02c823d2f768822432576477b555e6d0c1c7db0d0109bb38,2,782.25,,
3a834905855aa56beb5a7580b75a60605ca379e54e981afd627761eca7478f9c,1,690.9,,
3a835805dd8e5c1be92bacf772c450b8d8c4ef997054fe1e1ddf942d69f81fcc,1,372.75,5.0,1.0
3a843b80bf677e6834d1a083d75a8306ba83ba6a0358925b36ec1d44cbef2841,1,712.95,,
3a87d25d7704d6e2b0165e1e0f20ae3c09c2debd6cdf4292d7b0f7ff253de2fb,1,687.94,,
3a9004eb6b8b8e63f625d39f17df9b4fdccd508cc3cb510323555da1a6d0161c,1,929.25,,
3a98f68f5ac347db4a4bb7517671f911faea66416ae29dd0592e42a5bb8f92a3,1,1415.4,5.0,1.0
3a9b8cf1f9688ede6a52508e3084c711e56481c817e0b6dcb7f61279bc429f0b,2,1156.665,5.0,1.0
3aa170e4d1d25eb942c02d96cc58c674ab2a7b5972d476a4eb9c81c075f8c260,2,492.45,,
3aa3674ed7efe08d551c5b8fb1abbcf0f381207038743546e7851aecf72537bb,1,523.95,,
